benchmark,child_cell_id,child_generation,child_id,child_pareto_rank,child_quality,child_strategy,generation_delta,method_name,new_cell,parent_cell_id,parent_found,parent_generation,parent_id,parent_pareto_rank,parent_quality,parent_strategy,problem,quality_delta,relative_path,root,seed_dir,source_table
RTLLM,"1,3,0",3,ab8e86a5-5442-48fc-940d-e43399ff9cf2,1,-0.2341087230698677,C-D,1,random_descriptor_qd,True,"0,3,3",True,2,ca81f49b-c7f6-49c9-8cb6-efc2b73f9ffa,2,-0.3236502553653326,M-E,Prob015_multi_pipe_8bit,0.08954153229546488,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,0",5,a80162f7-958e-41d5-8a8f-d6087488b351,1,-0.1557526579538328,C-F,1,random_descriptor_qd,True,"0,3,1",True,4,82e277e8-aaf7-4fb1-8cae-099f1a507a5a,1,-0.223610641497079,C-D,Prob015_multi_pipe_8bit,0.06785798354324618,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,0",5,a80162f7-958e-41d5-8a8f-d6087488b351,1,-0.1557526579538328,C-F,2,random_descriptor_qd,True,"0,3,3",True,3,ab118e66-00b0-4501-9224-ecae28c2089a,1,-0.0437034828054748,C-D,Prob015_multi_pipe_8bit,-0.11204917514835801,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,1",4,e99c8bc9-f4ac-40ff-b515-97c6486f4fa6,1,-0.0003776620648802,M-I,1,random_descriptor_qd,True,"0,3,0",True,3,2dd8f1b2-044f-486a-989e-67d54fe608ac,1,0.0527945329905551,initial,Prob015_multi_pipe_8bit,-0.0531721950554353,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,2",4,40c19e69-f56b-4d5f-97b4-d13cbff29f3d,1,0.2232268636717548,C-F,1,random_descriptor_qd,True,"0,3,0",True,3,2dd8f1b2-044f-486a-989e-67d54fe608ac,1,0.0527945329905551,initial,Prob015_multi_pipe_8bit,0.17043233068119967,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,2",4,40c19e69-f56b-4d5f-97b4-d13cbff29f3d,1,0.2232268636717548,C-F,1,random_descriptor_qd,True,"0,0,0",True,3,6a969892-eddc-44a6-8f46-7a61444e2c2c,1,-0.0377354429196307,M-T,Prob015_multi_pipe_8bit,0.2609623065913855,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,3",5,7d22a9b1-eced-4043-bd34-f0bd7a873d8e,1,-0.3358518995625845,M-R,5,random_descriptor_qd,True,"0,1,0",True,0,f4051f69-5d5f-4b60-9640-51c6a0bee452,1,-0.3358518995625845,initial,Prob015_multi_pipe_8bit,0.0,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,0,3",4,0a626c5a-8739-4f26-9cef-6fe4095542a5,1,-0.1076306028957294,C-F,1,random_descriptor_qd,True,"0,3,2",True,3,57eba9bf-de80-4979-afb2-c69df235016d,1,-0.132818279139566,C-D,Prob015_multi_pipe_8bit,0.02518767624383661,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,0,3",4,0a626c5a-8739-4f26-9cef-6fe4095542a5,1,-0.1076306028957294,C-F,1,random_descriptor_qd,True,"0,3,1",True,3,48ef6290-32e4-47af-9949-20c3827dd6ba,1,0.0231070982361112,initial,Prob015_multi_pipe_8bit,-0.1307377011318406,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,3",3,1f450066-05f7-440d-a6d3-d356a32911b8,1,-0.0003776620648802,M-T,3,random_descriptor_qd,True,"2,2,0",True,0,1c4343cf-ca98-44e9-bde2-6189ac30c4b8,1,-0.0171094772854005,initial,Prob015_multi_pipe_8bit,0.0167318152205203,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,3",3,28bfcc3a-a811-4429-a9ed-d2463169df1e,1,-0.2341087230698677,C-D,2,random_descriptor_qd,True,"3,3,2",True,1,9aaed92e-efaf-4638-9a6b-5592f3be700b,1,-0.0718953277437869,M-F,Prob015_multi_pipe_8bit,-0.1622133953260808,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,3",3,28bfcc3a-a811-4429-a9ed-d2463169df1e,1,-0.2341087230698677,C-D,3,random_descriptor_qd,True,"3,3,2",True,0,4bcc07e4-77f8-4109-b5f2-1989eec94d87,1,0.0231070982361112,initial,Prob015_multi_pipe_8bit,-0.2572158213059789,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,3",4,bce92436-137f-44a9-8070-559e5b2c1a00,1,0.0357042713875164,C-F,1,random_descriptor_qd,True,"0,3,3",True,3,ab118e66-00b0-4501-9224-ecae28c2089a,1,-0.0437034828054748,C-D,Prob015_multi_pipe_8bit,0.0794077541929912,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,3",4,bce92436-137f-44a9-8070-559e5b2c1a00,1,0.0357042713875164,C-F,1,random_descriptor_qd,True,"0,3,0",True,3,2dd8f1b2-044f-486a-989e-67d54fe608ac,1,0.0527945329905551,initial,Prob015_multi_pipe_8bit,-0.017090261603038705,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,3",5,80143ae6-aa80-42c5-a3a3-0fec8bf6f9bd,1,-0.0437034828054748,M-R,3,random_descriptor_qd,True,"3,2,3",True,2,bc73f246-78b4-40a6-b6f7-f86717dc8015,1,-0.159164180637761,M-E,Prob015_multi_pipe_8bit,0.1154606978322862,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,0,3",5,3181bf9d-9e1f-4f75-8f94-33f056071725,1,-0.0869533276942696,C-D,1,random_descriptor_qd,True,"0,3,0",True,4,4298db41-7890-48d6-b663-ba0692349496,1,0.2243404494178572,M-I,Prob015_multi_pipe_8bit,-0.3112937771121268,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,0,3",5,3181bf9d-9e1f-4f75-8f94-33f056071725,1,-0.0869533276942696,C-D,5,random_descriptor_qd,True,"0,1,3",True,0,7f79366a-5b32-4400-be54-b092f39269d8,1,-0.1287532384891595,initial,Prob015_multi_pipe_8bit,0.04179991079488991,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,2,3",2,bc73f246-78b4-40a6-b6f7-f86717dc8015,1,-0.159164180637761,M-E,,random_descriptor_qd,False,,False,,4ff75dac-1878-4a64-bf06-6e1e9877e0f8,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,3,0",2,02615d18-4fb8-432f-86bf-a0e1643c47bb,1,-0.0276236335155496,M-T,2,random_descriptor_qd,True,"1,2,3",True,0,50fb4ce5-3ff5-4b37-97d8-5a899cb4aaf6,1,-0.8476719276987777,initial,Prob015_multi_pipe_8bit,0.8200482941832281,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,3,1",1,5e000730-a08f-4623-b24f-d66aa0a4eaf9,1,-0.133236885389171,M-E,,random_descriptor_qd,False,,False,,47657344-fca9-476c-8e82-f4bbb6b28032,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,3,1",3,abecb0ed-1040-4eef-8373-1565a47652e7,1,-0.2290232742561959,M-E,3,random_descriptor_qd,True,"3,3,2",True,0,4bcc07e4-77f8-4109-b5f2-1989eec94d87,1,0.0231070982361112,initial,Prob015_multi_pipe_8bit,-0.2521303724923071,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,3,2",1,9aaed92e-efaf-4638-9a6b-5592f3be700b,1,-0.0718953277437869,M-F,,random_descriptor_qd,False,,False,,9e8352a9-b27a-43e3-afef-771fd332cfd0,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,,1,5e000730-a08f-4623-b24f-d66aa0a4eaf9,,-0.133236885389171,M-E,,random_descriptor_qd,False,,False,,47657344-fca9-476c-8e82-f4bbb6b28032,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,2,dcbb32de-2c54-497a-b99b-88b5de981f91,,-0.0437034828054748,C-D,,random_descriptor_qd,False,,False,,9aaed92e-efaf-4638-9a6b-5592f3be700b,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,2,dcbb32de-2c54-497a-b99b-88b5de981f91,,-0.0437034828054748,C-D,,random_descriptor_qd,False,,False,,4bcc07e4-77f8-4109-b5f2-1989eec94d87,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,2,02615d18-4fb8-432f-86bf-a0e1643c47bb,,-0.0276236335155496,M-T,,random_descriptor_qd,False,,False,,50fb4ce5-3ff5-4b37-97d8-5a899cb4aaf6,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,4,82e277e8-aaf7-4fb1-8cae-099f1a507a5a,,-0.223610641497079,C-D,1,random_descriptor_qd,False,,True,3,2dd8f1b2-044f-486a-989e-67d54fe608ac,,0.0527945329905551,initial,Prob015_multi_pipe_8bit,-0.2764051744876341,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,4,82e277e8-aaf7-4fb1-8cae-099f1a507a5a,,-0.223610641497079,C-D,,random_descriptor_qd,False,,False,,4bcc07e4-77f8-4109-b5f2-1989eec94d87,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,4,4298db41-7890-48d6-b663-ba0692349496,,0.2243404494178572,M-I,1,random_descriptor_qd,False,,True,3,2dd8f1b2-044f-486a-989e-67d54fe608ac,,0.0527945329905551,initial,Prob015_multi_pipe_8bit,0.1715459164273021,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,4,bce92436-137f-44a9-8070-559e5b2c1a00,,0.0357042713875164,C-F,,random_descriptor_qd,False,,False,,ab118e66-00b0-4501-9224-ecae28c2089a,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,4,bce92436-137f-44a9-8070-559e5b2c1a00,,0.0357042713875164,C-F,1,random_descriptor_qd,False,,True,3,2dd8f1b2-044f-486a-989e-67d54fe608ac,,0.0527945329905551,initial,Prob015_multi_pipe_8bit,-0.017090261603038705,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,3181bf9d-9e1f-4f75-8f94-33f056071725,,-0.0869533276942696,C-D,1,random_descriptor_qd,False,,True,4,4298db41-7890-48d6-b663-ba0692349496,,0.2243404494178572,M-I,Prob015_multi_pipe_8bit,-0.3112937771121268,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,3181bf9d-9e1f-4f75-8f94-33f056071725,,-0.0869533276942696,C-D,5,random_descriptor_qd,False,,True,0,7f79366a-5b32-4400-be54-b092f39269d8,,-0.1287532384891595,initial,Prob015_multi_pipe_8bit,0.04179991079488991,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,1517b4f3-3b14-421b-9d3b-073b24a641f9,,-0.0283499493555909,C-F,1,random_descriptor_qd,False,,True,4,4298db41-7890-48d6-b663-ba0692349496,,0.2243404494178572,M-I,Prob015_multi_pipe_8bit,-0.25269039877344807,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,1517b4f3-3b14-421b-9d3b-073b24a641f9,,-0.0283499493555909,C-F,4,random_descriptor_qd,False,,True,1,5e000730-a08f-4623-b24f-d66aa0a4eaf9,,-0.133236885389171,M-E,Prob015_multi_pipe_8bit,0.1048869360335801,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,c69ddf86-fc77-493b-ab2f-944b8365a4ce,,-0.054925348921686,C-F,,random_descriptor_qd,False,,False,,ab118e66-00b0-4501-9224-ecae28c2089a,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,c69ddf86-fc77-493b-ab2f-944b8365a4ce,,-0.054925348921686,C-F,,random_descriptor_qd,False,,False,,57eba9bf-de80-4979-afb2-c69df235016d,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,9b29706c-b729-4ea8-a83a-720924af1d9b,,-0.1032254261909011,C-F,,random_descriptor_qd,False,,False,,57eba9bf-de80-4979-afb2-c69df235016d,,,,Prob015_multi_pipe_8bit,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,,5,9b29706c-b729-4ea8-a83a-720924af1d9b,,-0.1032254261909011,C-F,1,random_descriptor_qd,False,,True,4,4298db41-7890-48d6-b663-ba0692349496,,0.2243404494178572,M-I,Prob015_multi_pipe_8bit,-0.3275658756087583,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/global_pareto_archive.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,global_pareto_archive.csv
RTLLM,"0,0,0",1,3c6515e8-24a0-4d0a-96db-4cf352b20c3d,1,0.4911927849025128,M-F,,random_descriptor_qd,False,,False,,81c00179-1460-4f1b-9ffd-3b93a15ae5b8,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"0,0,1",1,3f8cf765-a121-441c-a3a7-54f310db9203,1,0.4916724012094671,M-F,,random_descriptor_qd,False,,False,,dbcd1c71-0acf-4686-a010-c7c9f3009640,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"0,0,3",5,5e06fc79-9353-413e-af0e-2ee7dc5696e3,1,0.66612657699927,C-D,5,random_descriptor_qd,True,"2,1,2",True,0,3dd5c7b8-64cb-4fc5-80fd-0980c35e4983,1,0.1487623813992283,initial,Prob024_fsm,0.5173641956000418,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"0,0,3",5,5e06fc79-9353-413e-af0e-2ee7dc5696e3,1,0.66612657699927,C-D,3,random_descriptor_qd,True,"1,3,2",True,2,c93091a9-66e1-444c-be98-9d7de9ebf188,1,0.6316181837138983,M-E,Prob024_fsm,0.0345083932853717,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"0,3,1",3,a28ba2dc-c60a-4edd-ba9f-08e0261a2673,1,0.3538442289646543,M-E,,random_descriptor_qd,False,,False,,c5d01606-e2fe-419b-b77e-338b2c55115f,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,2,1",1,4aa32ca3-7e44-4c59-b1df-7f6025dc6ea4,1,0.265517672818267,M-F,,random_descriptor_qd,False,,False,,dc21f763-6e33-46c3-8ad8-6153e0ffd536,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"1,3,2",2,c93091a9-66e1-444c-be98-9d7de9ebf188,1,0.6316181837138983,M-E,,random_descriptor_qd,False,,False,,0a4cd73c-1cf8-456a-82c0-7aba542493b0,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,0,0",4,b4341963-b1bb-4198-9bb0-a9b11ce836cf,1,0.1689583984985924,M-F,,random_descriptor_qd,False,,False,,88e98214-0225-4ef4-81b5-71b9c7d9e35e,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"2,3,2",2,6a9c24d3-9c12-4bd1-86cf-82fa9a2b8013,1,0.5002335522886039,M-F,,random_descriptor_qd,False,,False,,d773ccf6-01d7-48fd-8344-24ea2afbe3b5,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,1,3",1,7557744b-9acb-443e-a05b-f571cfa4336a,1,0.4911927849025128,M-F,,random_descriptor_qd,False,,False,,dbcd1c71-0acf-4686-a010-c7c9f3009640,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,2,0",1,7769c48e-7595-49f7-b016-e060062727eb,1,0.4410280471275154,M-F,,random_descriptor_qd,False,,False,,7b1f652d-a64b-4e99-9dc1-62f1fd7406c0,,,,Prob024_fsm,,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
RTLLM,"3,2,1",5,7692f37c-295f-4809-a351-9f459ffafd96,1,0.367575852361589,C-D,4,random_descriptor_qd,True,"1,2,1",True,1,4aa32ca3-7e44-4c59-b1df-7f6025dc6ea4,1,0.265517672818267,M-F,Prob024_fsm,0.10205817954332203,random_descriptor_qd/seed_1001/revolution/openai_gpt-oss-120b/RTLLM/Prob024_fsm/archive_cells.csv,/aux/revolution-history/.worktrees/journal-auto-bd-exp-20260618/exp/auto_bd_research/main_screening_screening_seed3,seed_1001,archive_cells.csv
