column_count,file_kind,generation_nonempty_cells,lineage_columns,lineage_edge_count,lineage_field_counts,lineage_nonempty_cells,operator_nonempty_cells,path,read_error,read_status,record_count,relative_path,root
264,generation_log,21,[],0,{},0,106,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob092_gatesv100/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob092_gatesv100/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob093_ece241_2014_q3/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob093_ece241_2014_q3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
273,generation_log,21,[],0,{},0,86,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob094_gatesv/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob094_gatesv/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob095_review2015_fsmshift/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob095_review2015_fsmshift/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
223,generation_log,21,[],0,{},0,27,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob096_review2015_fsmseq/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob096_review2015_fsmseq/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
272,generation_log,21,[],0,{},0,120,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob097_mux9to1v/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob097_mux9to1v/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,137,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob098_circuit7/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob098_circuit7/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob099_m2014_q6c/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob099_m2014_q6c/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,139,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob100_fsm3comb/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob100_fsm3comb/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,145,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob101_circuit4/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob101_circuit4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
281,generation_log,21,[],0,{},0,167,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob102_circuit3/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob102_circuit3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
281,generation_log,21,[],0,{},0,163,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob103_circuit2/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob103_circuit2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob104_mt2015_muxdff/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob104_mt2015_muxdff/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
265,generation_log,21,[],0,{},0,161,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob105_rotate100/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob105_rotate100/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,151,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob106_always_nolatches/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob106_always_nolatches/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
273,generation_log,21,[],0,{},0,140,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob107_fsm1s/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob107_fsm1s/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
250,generation_log,21,[],0,{},0,55,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob108_rule90/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob108_rule90/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
292,generation_log,21,[],0,{},0,172,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob109_fsm1/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob109_fsm1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
295,generation_log,21,[],0,{},0,164,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob110_fsm2/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob110_fsm2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,165,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob111_fsm2s/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob111_fsm2s/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
167,generation_log,21,[],0,{},0,4,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob112_always_case2/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob112_always_case2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
246,generation_log,21,[],0,{},0,71,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob113_2012_q1g/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob113_2012_q1g/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
281,generation_log,21,[],0,{},0,150,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob114_bugs_case/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob114_bugs_case/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
273,generation_log,21,[],0,{},0,140,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob115_shift18/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob115_shift18/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,120,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob117_circuit9/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob117_circuit9/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,166,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob118_history_shift/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob118_history_shift/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,138,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob119_fsm3/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob119_fsm3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,139,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob120_fsm3s/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob120_fsm3s/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
287,generation_log,21,[],0,{},0,137,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob121_2014_q3bfsm/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob121_2014_q3bfsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
287,generation_log,21,[],0,{},0,149,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob122_kmap4/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob122_kmap4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
295,generation_log,21,[],0,{},0,173,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob123_bugs_addsubz/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob123_bugs_addsubz/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
131,generation_log,21,[],0,{},0,2,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob124_rule110/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob124_rule110/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
281,generation_log,21,[],0,{},0,130,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob125_kmap3/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob125_kmap3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,94,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob126_circuit6/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob126_circuit6/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
269,generation_log,21,[],0,{},0,101,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob127_lemmings1/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob127_lemmings1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
232,generation_log,21,[],0,{},0,36,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob128_fsm_ps2/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob128_fsm_ps2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
264,generation_log,21,[],0,{},0,93,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob129_ece241_2013_q8/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob129_ece241_2013_q8/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,133,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob130_circuit5/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob130_circuit5/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
273,generation_log,21,[],0,{},0,145,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob131_mt2015_q4/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob131_mt2015_q4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
264,generation_log,21,[],0,{},0,173,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob132_always_if2/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob132_always_if2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob133_2014_q3fsm/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob133_2014_q3fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,103,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob134_2014_q3c/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob134_2014_q3c/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
232,generation_log,21,[],0,{},0,35,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
287,generation_log,21,[],0,{},0,121,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob136_m2014_q6/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob136_m2014_q6/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
218,generation_log,21,[],0,{},0,57,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob137_fsm_serial/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob137_fsm_serial/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,151,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob138_2012_q2fsm/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob138_2012_q2fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob139_2013_q2bfsm/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob139_2013_q2bfsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
237,generation_log,21,[],0,{},0,42,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob140_fsm_hdlc/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob140_fsm_hdlc/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob141_count_clock/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob141_count_clock/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
214,generation_log,21,[],0,{},0,38,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob142_lemmings2/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob142_lemmings2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
255,generation_log,21,[],0,{},0,85,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob143_fsm_onehot/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob143_fsm_onehot/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob144_conwaylife/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob144_conwaylife/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob145_circuit8/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob145_circuit8/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob146_fsm_serialdata/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob146_fsm_serialdata/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob147_circuit10/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob147_circuit10/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,127,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob148_2013_q2afsm/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob148_2013_q2afsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob149_ece241_2013_q4/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob149_ece241_2013_q4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,89,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
255,generation_log,21,[],0,{},0,66,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob152_lemmings3/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob152_lemmings3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob153_gshare/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob153_gshare/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
264,generation_log,21,[],0,{},0,80,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob154_fsm_ps2data/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob154_fsm_ps2data/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob156_review2015_fancytimer/generation_log.jsonl,,ok,21,llama3_clean_results/VerilogEval-Spec-to-RTL/Prob156_review2015_fancytimer/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
251,generation_log,21,[],0,{},0,62,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/generation_log.jsonl,,ok,21,Prob001_accu/generation_log.jsonl,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM
