method,method_label,problem,candidate_id,generation,is_pareto_front,line_count,always_count,assign_count,pipeline_event_count,control_count,arith_count,mul_count,shift_count,compare_count,logic_op_count,max_rhs_operator_count,unique_identifier_count,max_identifier_fanout,timing_risk_score,control_pipeline_ratio,timing_risk_entropy,timing_risk_cell,code_file_path
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob024_fsm,cbda21f3-afff-45fc-96be-2ffaf3a7ac9c,2,false,62,3,0,3,7,2,2,0,2,0,0,21,14,23.100000,2.000000,1.565678,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen2/Prob024_fsm_sample7_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob024_fsm,ebaf84b2-1abe-46cc-8366-3befda2481b6,2,true,48,3,0,3,8,2,2,0,3,1,4,20,13,33.450000,2.250000,1.834124,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen2/Prob024_fsm_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob024_fsm,d44bc569-ddf2-4a69-886a-5fa60bcd35af,3,false,30,2,1,4,7,1,1,0,3,1,2,18,8,21.700000,1.600000,1.901609,"1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen3/Prob024_fsm_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,6a47645c-09bd-4acb-a3ed-9f87cfaab28f,1,true,39,3,0,3,7,2,2,0,3,0,1,20,13,25.950000,2.000000,1.663373,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen1/Prob025_sequence_detector_sample3_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,4032eb4d-a3d4-404f-a984-76734bbe1472,2,false,41,3,0,6,3,1,1,0,5,1,2,22,12,17.300000,0.571429,1.760155,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen2/Prob025_sequence_detector_sample7_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,37700c39-da32-4c31-91a7-b7041eef2c76,3,false,33,2,0,6,6,1,1,0,5,0,2,19,10,21.500000,1.000000,1.716764,"1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample5_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,580352c1-0f95-435f-8185-b47f819f8390,3,false,32,2,0,5,7,1,1,0,5,0,2,19,9,23.350000,1.333333,1.741684,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample11_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,6387071a-b3ea-413f-9e0f-0f8ef6e1a41a,3,false,33,2,0,5,7,1,1,0,4,0,2,21,10,22.500000,1.333333,1.692579,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample9_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,9df12c81-4b39-4df4-bec3-e084d01da2a9,3,false,38,3,0,6,8,1,1,0,5,1,2,21,13,24.950000,1.285714,1.817521,"2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample8_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob025_sequence_detector,aef89fb3-7f27-432e-8742-b217266bfaca,3,true,41,3,0,6,3,1,1,0,5,1,2,22,12,17.300000,0.571429,1.760155,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample10_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,00191715-9465-4ce8-8b01-d3d0bb0767cb,0,false,44,1,2,9,5,3,0,0,11,0,2,17,10,25.500000,0.600000,1.835996,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample7_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,08cc83c9-6cc0-42a0-8b6b-2520f6a6c4e2,0,false,42,1,2,10,5,4,0,0,12,0,2,15,11,28.150000,0.545455,1.853658,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample3_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,1ddf39c2-cc1b-4e26-9b3f-e90d5b8b48fd,0,false,37,1,2,9,4,4,0,0,13,2,2,16,13,28.450000,0.500000,1.997385,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample5_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,6b60627b-a179-4580-af41-25c4ec8bca67,0,false,44,1,2,10,5,6,0,0,12,0,2,18,11,32.150000,0.545455,1.905324,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,86fcaacb-7638-4dad-a3a9-1c42f34c5098,0,true,35,1,2,9,4,4,0,0,11,2,2,16,11,26.150000,0.500000,2.059141,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample11_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,f749a062-5335-45e8-9ae0-7452788e7b41,0,false,40,1,2,9,5,4,0,0,13,0,2,15,13,29.950000,0.600000,1.820109,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample9_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,20af26d3-ec28-4e92-a2e7-359453ea7404,1,false,51,1,0,12,5,4,0,0,16,0,2,19,11,31.150000,0.461538,1.790386,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample4_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,3d54eab4-ea98-496c-8725-89a340319be0,1,false,34,1,2,9,4,4,0,0,10,2,2,16,10,25.000000,0.500000,2.092272,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample8_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,4912d50f-ebf0-4beb-8500-6083fdd6657e,1,false,31,1,2,7,4,2,0,0,8,2,1,17,9,17.850000,0.625000,2.062683,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,68cac499-e644-4cdd-82f9-c7c2fb70a610,1,true,41,1,1,10,7,12,1,1,15,5,13,19,11,76.650000,0.727273,2.225101,"3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,6bda5de6-151b-4e2f-8198-ec4e6da46972,1,false,42,1,0,12,4,3,0,0,16,2,2,19,10,27.500000,0.384615,1.930021,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,71387bdb-00de-4049-ac12-4884601f7ef8,1,false,58,1,2,22,8,4,0,0,24,0,2,21,15,39.250000,0.391304,1.738259,"3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,9ad6a696-b076-49ea-91eb-6823b396abbd,1,false,41,1,2,18,4,2,0,0,19,2,1,17,8,23.200000,0.263158,1.794694,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,c1f7073d-7f8c-4964-8d27-93bd6e24e3af,1,true,43,1,2,15,4,3,0,0,19,2,2,16,17,30.050000,0.312500,1.826245,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample5_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,e0bc84e8-c771-4638-b87a-ac8e6f6750dc,1,false,47,2,0,10,5,5,1,0,12,0,2,17,11,33.150000,0.545455,1.884013,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,f13dcb9e-80c8-427a-a727-0bb1def3d52f,1,false,40,1,2,12,5,3,0,0,15,0,2,14,13,28.450000,0.461538,1.751214,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen1/Prob027_LIFObuffer_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,19a57943-00ed-4a9a-a9f9-e9fb8bceef67,2,true,40,1,2,9,5,5,0,0,13,0,2,16,13,31.950000,0.600000,1.852405,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,5a58576e-7f1e-4b54-b323-77a56ab1b3c8,2,false,38,1,2,8,5,6,0,0,11,0,1,15,13,30.450000,0.666667,1.892744,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,8a821775-11db-499e-8d14-5e3f71cafa23,2,true,39,2,0,9,4,5,1,0,13,2,2,16,13,33.450000,0.500000,2.025100,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,92bb0577-5395-4afe-8b3b-d43b4e7a505c,2,false,37,1,2,9,4,5,0,0,13,2,2,16,13,30.450000,0.500000,2.025100,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample4_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,b7e21207-2931-4a55-9076-f386fe4e13f8,2,false,45,1,0,15,6,7,0,0,21,2,6,22,9,49.850000,0.437500,1.982314,"3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,52767842-746c-42d2-ba53-769e738b1a0f,3,false,36,1,2,8,4,4,0,0,12,2,2,16,12,27.800000,0.555556,2.027489,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample4_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,55925e1a-e595-4d68-a19a-8eac0b44bc48,3,true,30,1,2,7,4,3,0,0,10,2,1,15,12,22.300000,0.625000,2.018915,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,9a6fbd06-7455-4497-8a01-7ac2c70ad646,3,false,48,1,0,12,5,3,0,0,17,0,2,19,10,30.000000,0.461538,1.727264,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample1_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,b5c27df7-be56-49ca-ab57-bfbb57a09c16,3,true,49,1,2,18,5,2,0,0,21,0,1,17,10,27.000000,0.315789,1.588254,"2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob027_LIFObuffer,e01fa5e6-8c61-46ae-a53f-dc73dfbc92e6,3,true,34,1,2,7,5,4,0,0,10,0,1,17,12,25.800000,0.750000,1.862310,"2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen3/Prob027_LIFObuffer_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob029_barrel_shifter,9435b3e8-cba1-4981-b930-e0e24572bcde,3,true,10,0,1,0,3,0,0,0,0,0,3,8,4,11.100000,4.000000,0.985228,"0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob029_barrel_shifter/Gen3/Prob029_barrel_shifter_sample4_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob030_right_shifter,e06c16b8-84c4-4422-8656-61c4d4f0581d,0,true,12,1,0,2,0,0,0,0,1,0,1,6,4,2.600000,0.333333,0.721928,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob030_right_shifter,17d03bf6-8821-4376-8043-4d0c93df900e,3,false,36,1,1,2,1,4,0,0,3,0,4,16,8,20.700000,0.666667,1.702820,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen3/Prob030_right_shifter_sample3_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob030_right_shifter,51655323-948d-4870-986b-caeab79fd008,3,false,13,1,0,4,1,0,0,0,2,0,1,6,4,4.100000,0.400000,1.378783,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen3/Prob030_right_shifter_sample1_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob031_freq_div,d281d528-e9e5-49c8-a724-5b4f9be9ad41,0,false,43,3,0,18,5,2,0,0,14,3,1,13,7,19.550000,0.315789,2.008423,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen0/Prob031_freq_div_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob031_freq_div,53110d8f-e41b-4d22-b63d-9826a22847f7,2,true,30,1,0,11,4,1,0,0,12,3,2,13,8,19.700000,0.416667,1.958268,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen2/Prob031_freq_div_sample9_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob031_freq_div,ded2b4e4-5577-44ef-9a52-539b76d52149,2,false,43,1,0,7,2,4,0,0,6,1,2,21,7,18.550000,0.375000,2.063865,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob031_freq_div/Gen2/Prob031_freq_div_sample4_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,31d52214-ba2d-4941-ae10-41061fa445df,0,false,39,3,0,17,8,3,0,0,20,4,5,10,10,41.000000,0.500000,2.016015,"3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,f6c1c794-0392-4b3c-a1b4-7b9695232358,0,false,39,3,0,17,8,3,0,0,20,4,5,10,10,41.000000,0.500000,2.016015,"3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,619a1c1f-da03-445a-b7b6-b5f4cb46dfe9,1,true,41,2,0,8,4,4,1,0,9,0,1,13,6,24.900000,0.555556,1.913166,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,63945418-6257-4795-b719-5446aac1d87c,1,false,23,2,0,5,2,7,1,0,4,0,2,10,9,26.850000,0.500000,1.814849,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,9db60df5-d726-4d3e-9f5c-9fe9890f3e43,1,true,37,3,0,15,8,3,0,0,12,2,2,12,7,27.550000,0.562500,2.080440,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample9_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob035_calendar,da3d3c62-77d8-4611-9193-b875e78894be,1,true,41,3,0,15,8,3,0,0,15,1,3,12,8,32.700000,0.562500,1.947619,"2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob036_edge_detect,26c6aef4-3092-41f4-b7d0-ee648389acab,0,false,20,1,0,8,1,0,0,0,6,4,2,8,5,8.250000,0.222222,1.805037,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob036_edge_detect,8fab7e13-d0a0-4cdf-8fb0-c02ab5458283,0,false,23,1,0,10,1,0,0,0,8,4,2,9,6,9.400000,0.181818,1.747413,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample4_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob036_edge_detect,47fdde0b-03cc-4c68-9fbb-eca2cd06c747,1,true,18,1,2,3,1,0,0,0,2,4,2,8,5,6.750000,0.500000,1.784159,"0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen1/Prob036_edge_detect_sample3_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob036_edge_detect,da1429a3-329d-43af-a292-a15dc610b37f,3,false,32,1,2,9,4,0,0,0,10,4,2,14,10,17.000000,0.500000,1.863121,"1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen3/Prob036_edge_detect_sample2_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob037_parallel2serial,c484f074-7741-4d53-bad2-69fe9c4749e1,0,true,28,1,1,11,2,1,0,0,10,0,1,13,7,12.550000,0.250000,1.578390,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen0/Prob037_parallel2serial_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob037_parallel2serial,3c03fc5f-6386-4c45-aef0-8149bcda51ee,1,false,28,1,1,10,2,1,0,0,10,0,1,13,6,12.900000,0.272727,1.577977,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen1/Prob037_parallel2serial_sample7_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob037_parallel2serial,6829343b-63f7-4fab-9e91-63c81226a062,1,true,25,1,2,7,2,2,0,0,7,0,1,11,8,13.700000,0.375000,1.739955,"0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen1/Prob037_parallel2serial_sample10_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob039_serial2parallel,3c879d56-b770-40e6-a22c-1371fdf41b25,3,true,32,1,0,12,3,1,0,0,12,0,1,15,6,15.400000,0.307692,1.582877,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob039_serial2parallel/Gen3/Prob039_serial2parallel_sample4_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob039_serial2parallel,afa3f915-f07a-47a8-b766-36e860687142,3,false,37,1,0,16,4,2,0,0,15,0,1,15,7,20.050000,0.294118,1.655396,"1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob039_serial2parallel/Gen3/Prob039_serial2parallel_sample8_M-E/code.sv
